strain	strain_name	date	country	host	subtype
KF688613	HRV-A101 QRS_009_2001	2001-03-17	Australia	Homo sapiens	101
KF688619	HRV-A101 QRS_018_2001	2001-04-02	Australia	Homo sapiens	101
KF688620	HRV-A78 QRS_021_2001	2001-04-18	Australia	Homo sapiens	78
KF688622	HRV-A101 QRS_025_2001	2001-05-10	Australia	Homo sapiens	101
KF688623	HRV-A78 QRS_029_2001	2001-07-19	Australia	Homo sapiens	78
KF688624	HRV-A1 QRS_032_2001	2001-06-07	Australia	Homo sapiens	1
KF688625	NAT089 QRS_035_2001	2001-03-29	Australia	Homo sapiens	None
KF688627	HRV-A78 QRS_043_2001	2001-04-05	Australia	Homo sapiens	78
KF688628	HRV-A101 QRS_046_2001	2001-04-12	Australia	Homo sapiens	101
KF688629	HRV-A88 QRS_049_2001	2001-04-17	Australia	Homo sapiens	88
KF688631	HRV-A49 QRS_051_2001	2001-04-19	Australia	Homo sapiens	49
KF688632	HRV-A78 QRS_052_2001	2001-04-20	Australia	Homo sapiens	78
KF688633	HRV-A101 QRS_055_2001	2001-04-22	Australia	Homo sapiens	101
KF688634	HRV-A24 QRS_057_2001	2001-04-22	Australia	Homo sapiens	24
KF688635	HRV-A101 QRS_059_2001	2001-04-26	Australia	Homo sapiens	101
KF688636	HRV-A101 QRS_060_2001	2001-04-24	Australia	Homo sapiens	101
KF688637	HRV-A57 QRS_061_2001	2001-04-27	Australia	Homo sapiens	57
KF688639	HRV-A49 QRS_063_2001	2001-04-28	Australia	Homo sapiens	49
KF688641	HRV-A101 QRS_066_2001	2001-04-30	Australia	Homo sapiens	101
KF688643	HRV-A47 QRS_068_2001	2001-04-30	Australia	Homo sapiens	47
KF688645	HRV-A24 QRS_071_2001	2001-05-02	Australia	Homo sapiens	24
KF688646	HRV-A34 QRS_072_2001	2001-05-02	Australia	Homo sapiens	34
KF688647	HRV-A101 QRS_073_2001	2001-05-07	Australia	Homo sapiens	101
KF688648	HRV-A78 QRS_074_2001	2001-05-08	Australia	Homo sapiens	78
KF688653	HRV-A101 QRS_085_2001	2001-05-16	Australia	Homo sapiens	101
KF688654	HRV-A49 QRS_086_2001	2001-05-16	Australia	Homo sapiens	49
KF688655	HRV-A101 QRS_087_2001	2001-05-17	Australia	Homo sapiens	101
KF688658	HRV-A49 QRS_096_2001	2001-05-02	Australia	Homo sapiens	49
KF688659	HRV-A101 QRS_099_2001	2001-05-18	Australia	Homo sapiens	101
KF688660	HRV-A101 QRS_100_2001	2001-05-19	Australia	Homo sapiens	101
KF688663	HRV-A19 QRS_103_2001	2001-05-21	Australia	Homo sapiens	19
KF688665	HRV-A101 QRS_106_2001	2001-06-01	Australia	Homo sapiens	101
KF688666	HRV-A18 QRS_113_2001	2001-06-02	Australia	Homo sapiens	18
KF688670	HRV-A89 QRS_120_2001	2001-06-04	Australia	Homo sapiens	89
KF688671	HRV-A71_p1047_sR141_2008 QRS_124_2001	2001-08-25	Australia	Homo sapiens	None
KF688673	HRV-A85 QRS_150_2001	2001-10-22	Australia	Homo sapiens	85
KF688679	HRV-A66 QRS_178_2001	2001-12-11	Australia	Homo sapiens	66
KF688683	HRV-A58 QRS_191_2001	2001-12-17	Australia	Homo sapiens	58
KF688686	HRV-A61 QRS_205_2001	2001-10-01	Australia	Homo sapiens	61
KF688687	HRV-A51 QRS_218_2001	2001-10-16	Australia	Homo sapiens	51
KF688688	HRV-A58 QRS_221_2001	2001-10-17	Australia	Homo sapiens	58
KF688690	HRV-A21 QRS_223_2001	2001-10-17	Australia	Homo sapiens	21
KF688692	HRV-A28 QRS_226_2001	2001-10-24	Australia	Homo sapiens	28
KF688693	HRV-A101 QRS_227_2001	2001-10-24	Australia	Homo sapiens	101
KF688694	HRV-A101 QRS_228_2001	2001-10-25	Australia	Homo sapiens	101
KF688695	HRV-A101 QRS_230_2001	2001-10-30	Australia	Homo sapiens	101
KF688699	HRV-A85 QRS_260_2001	2001-12-11	Australia	Homo sapiens	85
KF688700	HRV-A65 QRS_262_2001	2001-10-31	Australia	Homo sapiens	65
KF688701	HRV-A65 QRS_265_2001	2001-11-29	Australia	Homo sapiens	65
KF688703	HRV-A63 QRS_267_2001	2001-12-24	Australia	Homo sapiens	63
KF688704	HRV-A66 QRS_271_2001	2001-12-01	Australia	Homo sapiens	66
KF688706	HRV-A78 QRS_275_2001	2001-12-05	Australia	Homo sapiens	78
KF688707	HRV-A49 QRS_276_2001	2001-12-06	Australia	Homo sapiens	49
KF688710	HRV-A24 QRS_280_2001	2001-12-10	Australia	Homo sapiens	24
KF688711	HRV-A58 QRS_281_2001	2001-12-11	Australia	Homo sapiens	58
KF688713	HRV-A39 QRS_283_2001	2001-11-22	Australia	Homo sapiens	39
KF688714	HRV-A34 QRS_284_2001	2001-12-19	Australia	Homo sapiens	34
KF688715	HRV-A101 QRS_286_2001	2001-03-26	Australia	Homo sapiens	101
KF688716	HRV-A88 QRS_287_2001	2001-04-02	Australia	Homo sapiens	88
KF688720	HRV-A85 QRS_292_2001	2001-12-10	Australia	Homo sapiens	85
KF384130	None	2011-06-XX	China	Homo sapiens	None
KF384131	None	2011-07-XX	China	Homo sapiens	None
KF384132	None	2011-07-XX	China	Homo sapiens	None
KF384133	None	2011-11-XX	China	Homo sapiens	None
KF384134	None	2011-05-XX	China	Homo sapiens	None
KF384135	None	2011-07-XX	China	Homo sapiens	None
KF384136	None	2011-07-XX	China	Homo sapiens	None
KF384137	None	2011-11-XX	China	Homo sapiens	None
KF384138	None	2011-08-XX	China	Homo sapiens	None
KF384139	None	2011-07-XX	China	Homo sapiens	None
KF384140	None	2011-08-XX	China	Homo sapiens	None
KF384141	None	2011-10-XX	China	Homo sapiens	None
KF384142	None	2011-04-XX	China	Homo sapiens	None
KF384143	None	2011-07-XX	China	Homo sapiens	None
KF384144	None	2011-05-XX	China	Homo sapiens	None
KF384145	None	2011-08-XX	China	Homo sapiens	None
KF384146	None	2011-06-XX	China	Homo sapiens	None
KF384147	None	2011-08-XX	China	Homo sapiens	None
KF384148	None	2011-04-XX	China	Homo sapiens	None
KF384149	None	2011-05-XX	China	Homo sapiens	None
KF384150	None	2011-08-XX	China	Homo sapiens	None
KF384151	None	2011-06-XX	China	Homo sapiens	None
KF384152	None	2011-12-XX	China	Homo sapiens	None
KF384153	None	2011-09-XX	China	Homo sapiens	None
KF384154	None	2011-11-XX	China	Homo sapiens	None
KF384155	None	2011-10-XX	China	Homo sapiens	None
KF384156	None	2011-10-XX	China	Homo sapiens	None
KF384157	None	2011-10-XX	China	Homo sapiens	None
KF384158	None	2011-07-XX	China	Homo sapiens	None
KF384159	None	2011-08-XX	China	Homo sapiens	None
KF384160	None	2011-06-XX	China	Homo sapiens	None
KF384161	None	2011-06-XX	China	Homo sapiens	None
KF384162	None	2011-07-XX	China	Homo sapiens	None
KF384163	None	2011-07-XX	China	Homo sapiens	None
KF384164	None	2011-08-XX	China	Homo sapiens	None
JX162627	None	2011-11-04	Paraguay	Homo sapiens	9
JX162628	None	2011-10-10	Paraguay	Homo sapiens	12
JX162629	None	2011-09-07	Paraguay	Homo sapiens	22
JX162630	None	2011-08-03	Paraguay	Homo sapiens	30
JX162631	None	2011-08-04	Paraguay	Homo sapiens	36
JX162632	None	2011-08-23	Paraguay	Homo sapiens	43
JX162633	None	2011-09-21	Paraguay	Homo sapiens	59
JX162634	None	2011-09-20	Paraguay	Homo sapiens	59
JX162635	None	2011-12-02	Paraguay	Homo sapiens	61
JX162636	None	2011-08-09	Paraguay	Homo sapiens	68
JX162637	None	2011-09-01	Paraguay	Homo sapiens	88
JX162638	None	2011-09-15	Paraguay	Homo sapiens	88
JX162639	None	2011-08-28	Paraguay	Homo sapiens	89
JX863738	SHAPHC2717/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863739	SHAPHC2462/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863740	SHAPHC130/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863741	SHAPHC396/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863742	SHAPHC3045/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863743	SHAPHC85/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863744	SHAPHC1603/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863745	SHAPHC3295/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863746	SHAPHC3367/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863747	SHAPHC443/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863748	SHAPHC1153/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863749	SHAPHC1173/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863750	SHAPHC1232/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863751	SHAPHC1262/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863752	SHAPHC1281/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863753	SHAPHC1283/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863754	SHAPHC1711/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863755	SHAPHC2294/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863756	SHAPHC2344/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863757	SHAPHC2432/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863758	SHAPHC2516/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863759	SHAPHC2519/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863760	SHAPHC2531/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863761	SHAPHC2596/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863762	SHAPHC2967/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863763	SHAPHC2975/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863764	SHAPHC3136/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863765	SHAPHC3160/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863766	SHAPHC3161/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863767	SHAPHC3265/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863768	SHAPHC3288/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863769	SHAPHC3342/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863770	SHAPHC3359/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863771	SHAPHC198/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863772	SHAPHC441/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863773	SHAPHC448/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863774	SHAPHC1409/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863775	SHAPHC1552/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863776	SHAPHC1612/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863777	SHAPHC1695/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863778	SHAPHC1891/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863779	SHAPHC2293/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863780	SHAPHC2389/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863781	SHAPHC2669/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863782	SHAPHC2926/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863783	SHAPHC2965/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863784	SHAPHC3029/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863785	SHAPHC3039/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863786	SHAPHC3364/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863787	SHAPHC3374/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863788	SHAPHC3399/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863789	SHAPHC3410/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863790	SHAPHC3415/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863791	SHAPHC3428/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863792	SHAPHC3092/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863793	SHAPHC375/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863794	SHAPHC392/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863795	SHAPHC454/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863796	SHAPHC1545/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863797	SHAPHC1668/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863798	SHAPHC1699/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863799	SHAPHC2053/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863800	SHAPHC2196/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863801	SHAPHC2373/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863802	SHAPHC2536/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863803	SHAPHC2925/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863804	SHAPHC2951/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863805	SHAPHC2953/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863806	SHAPHC3034/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863807	SHAPHC2/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863808	SHAPHC1601/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863809	SHAPHC1608/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863810	SHAPHC1620/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863811	SHAPHC1697/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863812	SHAPHC1702/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863813	SHAPHC3001/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863814	SHAPHC3011/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863815	SHAPHC3014/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863816	SHAPHC1670/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863817	SHAPHC3353/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863818	SHAPHC3301/SH/CHN/11	2011-XX-XX	China	Homo sapiens	None
JX863819	SHAPHC2989/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863820	SHAPHC2902/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863821	SHAPHC2801/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863822	SHAPHC2586/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863823	SHAPHC2578/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863824	SHAPHC2765/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863825	SHAPHC1540/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863826	SHAPHC279/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863827	SHAPHC121/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863828	SHAPHC119/SH/CHN/09	2009-XX-XX	China	Homo sapiens	None
JX863886	SHAPHC2408/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
JX863888	SHAPHC2214/SH/CHN/10	2010-XX-XX	China	Homo sapiens	None
KC414927	None	2011-10-04	South Korea	Homo sapiens	2
KC414928	None	2011-10-24	South Korea	Homo sapiens	30
KC513532	None	2010-04-12	Indonesia	Homo sapiens	None
KC513534	None	2010-05-12	Indonesia	Homo sapiens	None
KC513538	None	2010-07-26	Indonesia	Homo sapiens	None
KC513542	None	2010-08-14	Indonesia	Homo sapiens	None
KC513543	None	2010-08-14	Indonesia	Homo sapiens	None
KC513544	None	2010-08-14	Indonesia	Homo sapiens	None
KC513546	None	2010-08-30	Indonesia	Homo sapiens	None
KC513550	None	2010-10-14	Indonesia	Homo sapiens	None
KC513554	None	2010-10-23	Indonesia	Homo sapiens	None
KC513556	None	2010-10-30	Indonesia	Homo sapiens	None
KC513558	None	2010-11-18	Indonesia	Homo sapiens	None
KC513559	None	2010-11-18	Indonesia	Homo sapiens	None
KC513563	None	2010-12-04	Indonesia	Homo sapiens	None
KC513565	None	2010-12-09	Indonesia	Homo sapiens	None
JX560570	None	2002-09-01	USA	Homo sapiens	None
JX560571	None	1996-12-01	USA	Homo sapiens	None
JX560572	None	2001-01-01	USA	Homo sapiens	None
JX560573	None	1990-10-01	USA	Homo sapiens	None
JX560574	None	1989-12-01	USA	Homo sapiens	None
JX560576	None	1993-08-01	USA	Homo sapiens	None
JX560577	None	1998-09-01	USA	Homo sapiens	None
JX560578	None	1991-10-01	USA	Homo sapiens	None
JX560579	None	1991-05-01	USA	Homo sapiens	None
JX560580	None	1996-12-01	USA	Homo sapiens	None
JX560581	None	1984-11-01	USA	Homo sapiens	None
JX560582	None	1991-07-01	USA	Homo sapiens	None
JX560583	None	1992-10-01	USA	Homo sapiens	None
JX560584	None	2001-10-01	USA	Homo sapiens	None
JX560585	None	2000-09-01	USA	Homo sapiens	None
JX560586	None	1986-10-01	USA	Homo sapiens	None
JX560588	None	1997-01-01	USA	Homo sapiens	None
JX560589	None	1983-01-01	USA	Homo sapiens	None
JX560590	None	1991-04-01	USA	Homo sapiens	None
JX560591	None	1994-09-01	USA	Homo sapiens	None
JX560592	None	1987-07-01	USA	Homo sapiens	None
JX560593	None	1993-06-01	USA	Homo sapiens	None
JX560594	None	1988-09-01	USA	Homo sapiens	None
JX560595	None	1983-10-01	USA	Homo sapiens	None
JX560596	None	1999-11-01	USA	Homo sapiens	None
JX560597	None	1995-04-01	USA	Homo sapiens	None
JX560598	None	1997-09-01	USA	Homo sapiens	None
JX560599	None	1989-04-01	USA	Homo sapiens	None
JX560600	None	2001-08-01	USA	Homo sapiens	None
JX560601	None	1988-02-01	USA	Homo sapiens	None
JX560602	None	1993-05-01	USA	Homo sapiens	None
JX560603	None	1991-10-01	USA	Homo sapiens	None
JX560604	None	1990-01-01	USA	Homo sapiens	None
JX560605	None	1982-07-01	USA	Homo sapiens	None
JX560606	None	1992-09-01	USA	Homo sapiens	None
JX560607	None	1992-05-01	USA	Homo sapiens	None
JX560608	None	1993-08-01	USA	Homo sapiens	None
JX560609	None	1982-07-01	USA	Homo sapiens	None
JX560610	None	1994-03-01	USA	Homo sapiens	None
JX560611	None	1991-07-01	USA	Homo sapiens	None
JX560612	None	1983-03-01	USA	Homo sapiens	None
JX560613	None	1997-10-01	USA	Homo sapiens	None
JX560614	None	1984-03-01	USA	Homo sapiens	None
JX560615	None	1991-12-01	USA	Homo sapiens	None
JX560616	None	1987-05-01	USA	Homo sapiens	None
JX560617	None	1991-11-01	USA	Homo sapiens	None
JX560618	None	1993-06-01	USA	Homo sapiens	None
JX560619	None	1994-04-01	USA	Homo sapiens	None
JX560620	None	1995-05-01	USA	Homo sapiens	None
JX560621	None	1987-06-01	USA	Homo sapiens	None
JX560622	None	1987-12-01	USA	Homo sapiens	None
JX560623	None	1993-03-01	USA	Homo sapiens	None
JX560624	None	2000-01-01	USA	Homo sapiens	None
JX560625	None	1999-05-01	USA	Homo sapiens	None
JX560695	None	2001-03-01	USA	Homo sapiens	None
JX560696	None	2001-07-01	USA	Homo sapiens	None
JX560697	None	2001-08-01	USA	Homo sapiens	None
JX560698	None	2001-09-01	USA	Homo sapiens	None
JX560699	None	2002-04-01	USA	Homo sapiens	None
JX560700	None	2002-01-01	USA	Homo sapiens	None
JX560701	None	2002-02-01	USA	Homo sapiens	None
JX560702	None	2002-04-01	USA	Homo sapiens	None
JX560703	None	2002-05-01	USA	Homo sapiens	None
JX560704	None	2002-05-01	USA	Homo sapiens	None
JX560706	None	2002-05-01	USA	Homo sapiens	None
JX560707	None	2002-09-01	USA	Homo sapiens	None
JX560708	None	2002-08-01	USA	Homo sapiens	None
JX560709	None	2002-09-01	USA	Homo sapiens	None
JX560710	None	2003-04-01	USA	Homo sapiens	None
JX560711	None	2003-04-01	USA	Homo sapiens	None
JX560712	None	2001-08-01	USA	Homo sapiens	None
JX560713	None	1985-04-01	USA	Homo sapiens	None
JX560714	None	1980-07-01	USA	Homo sapiens	None
JX560715	None	1988-03-01	USA	Homo sapiens	None
JX560717	None	1988-11-01	USA	Homo sapiens	None
JX560718	None	1988-05-01	USA	Homo sapiens	None
JX560719	None	1988-08-01	USA	Homo sapiens	None
JX560720	None	1992-03-01	USA	Homo sapiens	None
JX560721	None	1996-06-01	USA	Homo sapiens	None
JX560722	None	1999-02-01	USA	Homo sapiens	None
JX560723	None	1987-12-01	USA	Homo sapiens	None
JX560724	None	1989-12-01	USA	Homo sapiens	None
JX560725	None	1993-10-01	USA	Homo sapiens	None
JX560727	None	1998-12-01	USA	Homo sapiens	None
JX560728	None	1999-12-01	USA	Homo sapiens	None
JX560729	None	2002-10-01	USA	Homo sapiens	None
JX560730	None	1995-01-01	USA	Homo sapiens	None
JX876800	None	2010-03-23	France	Homo sapiens	None
JX876801	None	2010-03-18	France	Homo sapiens	None
JX876802	None	2010-06-02	France	Homo sapiens	None
JX876803	None	2010-04-11	France	Homo sapiens	None
JX876804	None	2009-09-28	France	Homo sapiens	None
JX876805	None	2009-09-26	France	Homo sapiens	None
JX876806	None	2010-05-08	France	Homo sapiens	None
JX876807	None	2010-01-21	France	Homo sapiens	None
JX876808	None	2010-01-31	France	Homo sapiens	None
JX876809	None	2010-10-20	France	Homo sapiens	None
JX876810	None	2009-11-07	France	Homo sapiens	None
JX876811	None	2010-10-16	France	Homo sapiens	None
JX876812	None	2009-11-17	France	Homo sapiens	None
JX876813	None	2009-09-23	France	Homo sapiens	None
JX876814	None	2010-04-07	France	Homo sapiens	None
HE993758	None	2009-04-XX	Sweden	Homo sapiens	None
HE993759	None	2009-03-XX	Sweden	Homo sapiens	None
HE993760	None	2008-10-XX	Sweden	Homo sapiens	None
HE993761	None	2006-12-XX	Sweden	Homo sapiens	None
HE993762	None	2007-03-XX	Sweden	Homo sapiens	None
HE993763	None	2009-03-XX	Sweden	Homo sapiens	None
HE993764	None	2007-04-XX	Sweden	Homo sapiens	None
HE993765	None	2010-04-XX	Sweden	Homo sapiens	None
HE993766	None	2009-04-XX	Sweden	Homo sapiens	None
HE993767	None	2008-09-XX	Sweden	Homo sapiens	None
HE993768	None	2008-11-XX	Sweden	Homo sapiens	None
HE993769	None	2007-03-XX	Sweden	Homo sapiens	None
HE993770	None	2007-03-XX	Sweden	Homo sapiens	None
HE993771	None	2009-03-XX	Sweden	Homo sapiens	None
HE993772	None	2009-04-XX	Sweden	Homo sapiens	None
HE993773	None	2009-09-XX	Sweden	Homo sapiens	None
HE993774	None	2009-09-XX	Sweden	Homo sapiens	None
HE993775	None	2009-04-XX	Sweden	Homo sapiens	None
HE993776	None	2009-02-XX	Sweden	Homo sapiens	None
HE993777	None	2007-09-XX	Sweden	Homo sapiens	None
HE993778	None	2008-09-XX	Sweden	Homo sapiens	None
HE993779	None	2009-04-XX	Sweden	Homo sapiens	None
HE993780	None	2009-05-XX	Sweden	Homo sapiens	None
HE993781	None	2009-09-XX	Sweden	Homo sapiens	None
HE993782	None	2009-05-XX	Sweden	Homo sapiens	None
HE993783	None	2007-04-XX	Sweden	Homo sapiens	None
HE993784	None	2008-01-XX	Sweden	Homo sapiens	None
HE993785	None	2010-09-XX	Sweden	Homo sapiens	None
HE993786	None	2008-09-XX	Sweden	Homo sapiens	None
HE993787	None	2008-09-XX	Sweden	Homo sapiens	None
HE993788	None	2008-03-XX	Sweden	Homo sapiens	None
HE993789	None	2009-03-XX	Sweden	Homo sapiens	None
HE993790	None	2010-04-XX	Sweden	Homo sapiens	None
HE993791	None	2008-02-XX	Sweden	Homo sapiens	None
HE993792	None	2009-02-XX	Sweden	Homo sapiens	None
HE993793	None	2008-09-XX	Sweden	Homo sapiens	None
HE993794	None	2010-01-XX	Sweden	Homo sapiens	None
HE993795	None	2009-05-XX	Sweden	Homo sapiens	None
HE993796	None	2008-03-XX	Sweden	Homo sapiens	None
HE993797	None	2010-09-XX	Sweden	Homo sapiens	None
HE993798	None	2008-09-XX	Sweden	Homo sapiens	None
HE993799	None	2007-11-XX	Sweden	Homo sapiens	None
HE993800	None	2007-04-XX	Sweden	Homo sapiens	None
HE993801	None	2009-05-XX	Sweden	Homo sapiens	None
HE993802	None	2009-09-XX	Sweden	Homo sapiens	None
HE993803	None	2008-09-XX	Sweden	Homo sapiens	None
HE993804	None	2009-09-XX	Sweden	Homo sapiens	None
HE993805	None	2009-09-XX	Sweden	Homo sapiens	None
HE993806	None	2008-03-XX	Sweden	Homo sapiens	None
HE993807	None	2008-03-XX	Sweden	Homo sapiens	None
HE993808	None	2009-09-XX	Sweden	Homo sapiens	None
HE993809	None	2008-11-XX	Sweden	Homo sapiens	None
HE993810	None	2010-04-XX	Sweden	Homo sapiens	None
HE993811	None	2008-03-XX	Sweden	Homo sapiens	None
HE993812	None	2008-03-XX	Sweden	Homo sapiens	None
HE993813	None	2009-04-XX	Sweden	Homo sapiens	None
HE993814	None	2008-03-XX	Sweden	Homo sapiens	None
HE993815	None	2007-02-XX	Sweden	Homo sapiens	None
HE993816	None	2007-04-XX	Sweden	Homo sapiens	None
HE993817	None	2008-12-XX	Sweden	Homo sapiens	None
HE993818	None	2008-09-XX	Sweden	Homo sapiens	None
HE993819	None	2009-01-XX	Sweden	Homo sapiens	None
HE993820	None	2009-05-XX	Sweden	Homo sapiens	None
HE993821	None	2008-09-XX	Sweden	Homo sapiens	None
JN855809	None	2003-XX-XX	Spain	Homo sapiens	None
JN855810	None	2004-XX-XX	Spain	Homo sapiens	None
JN855811	None	2004-XX-XX	Spain	Homo sapiens	None
JN855812	None	2004-XX-XX	Spain	Homo sapiens	None
JN855813	None	2004-XX-XX	Spain	Homo sapiens	None
JN855814	None	2004-XX-XX	Spain	Homo sapiens	None
JN855815	None	2004-XX-XX	Spain	Homo sapiens	None
JN855816	None	2005-XX-XX	Spain	Homo sapiens	None
JN855817	None	2005-XX-XX	Spain	Homo sapiens	None
JN855818	None	2005-XX-XX	Spain	Homo sapiens	None
JN855819	None	2005-XX-XX	Spain	Homo sapiens	None
JN855820	None	2005-XX-XX	Spain	Homo sapiens	None
JN855821	None	2006-XX-XX	Spain	Homo sapiens	None
JN855822	None	2006-XX-XX	Spain	Homo sapiens	None
JN855823	None	2006-XX-XX	Spain	Homo sapiens	None
